Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,Season,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,PSH,PSD,PSA,PSCH,PSCD,PSCA,Time,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA,B365>2.5,B365<2.5,P>2.5,P<2.5,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,AHh,B365AHH,B365AHA,PAHH,PAHA,MaxAHH,MaxAHA,AvgAHH,AvgAHA,B365CH,B365CD,B365CA,BWCH,BWCD,BWCA,IWCH,IWCD,IWCA,WHCH,WHCD,WHCA,VCCH,VCCD,VCCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,B365C>2.5,B365C<2.5,PC>2.5,PC<2.5,MaxC>2.5,MaxC<2.5,AvgC>2.5,AvgC<2.5,AHCh,B365CAHH,B365CAHA,PCAHH,PCAHA,MaxCAHH,MaxCAHA,AvgCAHH,AvgCAHA,Over25Odds,home_form_form_pts,home_form_form_wins,home_form_form_goals_scored,home_form_form_goals_conceded,home_form_form_goal_diff,home_form_form_corners,home_form_form_shots,home_form_form_shots_on_target,away_form_form_pts,away_form_form_wins,away_form_form_goals_scored,away_form_form_goals_conceded,away_form_form_goal_diff,away_form_form_corners,away_form_form_shots,away_form_form_shots_on_target,home_avg_goals_for,home_avg_goals_against,home_avg_corners_for,home_avg_corners_against,home_avg_shots_for,home_avg_shots_against,away_avg_goals_for,away_avg_goals_against,away_avg_corners_for,away_avg_corners_against,away_avg_shots_for,away_avg_shots_against,is_home_favorite,is_high_total_goals,odds_margin,expected_goals_prob,importance_score,is_derby,h2h_avg_corners,h2h_avg_goals,h2h_total_matches,team_avg_total_corners,is_high_corners_match,low_form_total_corners,low_attack_symmetry,low_conceding_pair,is_low_total_goals,has_odds,total_corners
E0,2014-09-21,Everton,Crystal Palace,2,3,A,1,1,D,,M Oliver,17,10,6,3,,,7,1,8,13,,,2,2,0,0,2014-15,1.4,5.0,9.0,1.42,4.1,8.25,,,,1.45,4.0,7.0,1.44,4.5,7.0,,,,1.4,4.5,8.0,,,,1.4,5.0,9.5,,,,46.0,1.45,1.39,5.2,4.68,9.52,8.48,44.0,1.78,1.71,2.28,2.1,25.0,-1.0,1.68,1.62,2.45,2.32,1.39,5.09,9.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71,2,0,11,10,1,22,60,20,6,1,7,10,-3,22,54,22,1.4210526315789471,1.105263157894737,5.526315789473684,4.526315789473684,14.157894736842104,12.36842105263158,1.263157894736842,1.368421052631579,7.105263157894737,4.894736842105263,16.36842105263158,10.263157894736842,1,1,7.6,0.5847953216374269,10.1,0,13.0,3.25,4,22.0,0,0,0,0,0,True,8
E0,2012-11-25,Southampton,Newcastle,2,0,H,1,0,H,,M Atkinson,17,8,10,3,,,4,3,12,14,,,2,2,0,0,2012-13,2.3,3.5,3.0,2.25,3.4,3.0,2.25,3.4,3.0,2.5,3.3,2.65,2.38,3.3,2.9,,,,2.3,3.3,3.1,2.25,3.6,3.0,2.38,3.5,3.12,2.4,3.5,2.75,39.0,2.5,2.3,3.62,3.44,3.23,3.02,38.0,1.74,1.68,2.3,2.17,24.0,-0.25,2.1,1.97,1.98,1.91,2.32,3.61,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68,7,2,6,10,-4,34,63,35,5,1,5,6,-1,29,71,35,1.368421052631579,1.263157894736842,5.947368421052632,4.947368421052632,13.526315789473683,8.842105263157896,1.947368421052632,1.105263157894737,6.421052631578948,3.421052631578948,13.63157894736842,10.421052631578949,1,1,0.7000000000000002,0.5952380952380952,3.2,0,13.4,3.0,5,31.5,0,0,0,0,0,True,7
E0,2015-02-28,Stoke,Hull,1,0,H,0,0,D,,N Swarbrick,17,1,2,0,,,5,2,9,10,,,2,2,0,0,2014-15,1.91,3.5,4.75,1.95,3.4,3.8,,,,1.9,3.45,3.8,1.9,3.4,4.5,,,,2.0,3.1,4.2,,,,1.95,3.4,4.6,,,,46.0,2.03,1.95,3.5,3.32,4.6,4.27,41.0,2.55,2.37,1.65,1.58,26.0,-0.5,2.03,1.96,1.98,1.9,1.95,3.44,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.37,4,1,8,7,1,22,63,20,10,3,5,8,-3,19,55,24,1.6842105263157894,1.1578947368421053,5.894736842105263,5.315789473684211,16.210526315789473,11.052631578947368,1.4210526315789471,0.7368421052631579,6.315789473684211,4.105263157894737,14.263157894736842,9.789473684210526,1,0,2.84,0.4219409282700421,3.84,0,8.2,1.6,5,20.5,0,0,0,1,0,True,7
E0,2012-09-16,Reading,Tottenham,1,3,A,0,1,A,,H Webb,4,22,2,11,,,7,4,4,9,,,0,1,0,0,2012-13,3.75,3.5,2.0,3.8,3.5,2.0,3.8,3.5,2.0,3.6,3.3,1.95,3.6,3.5,2.0,,,,3.75,3.1,2.1,3.75,3.4,2.1,3.7,3.5,2.05,3.5,3.4,2.05,40.0,3.87,3.68,3.66,3.4,2.1,2.04,36.0,2.06,1.95,1.91,1.85,22.0,0.5,1.9,1.84,2.1,2.01,3.75,3.66,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95,5,1,7,6,1,24,47,23,9,2,6,5,1,44,81,44,1.2105263157894737,1.736842105263158,5.473684210526316,5.578947368421052,8.473684210526315,15.052631578947368,1.4736842105263157,1.947368421052632,4.0,6.315789473684211,9.210526315789474,14.263157894736842,0,1,-1.75,0.5128205128205129,3.25,0,10.25,4.0,4,34.0,0,0,1,0,0,True,11
E0,2015-11-29,Liverpool,Swansea,1,0,H,0,0,D,,A Taylor,10,8,2,0,,,8,7,12,6,,,3,1,0,0,2015-16,1.44,4.75,8.0,1.45,4.4,7.5,,,,1.5,4.0,6.1,1.5,4.33,7.0,,,,1.5,4.0,7.0,,,,1.45,4.75,8.0,,,,48.0,1.5,1.46,4.75,4.37,8.0,7.36,42.0,1.87,1.79,2.08,2.01,29.0,-1.0,1.81,1.75,2.23,2.14,1.48,4.55,7.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79,2,0,9,5,4,42,79,25,4,1,4,8,-4,17,52,13,1.736842105263158,1.1578947368421053,7.473684210526316,4.578947368421052,19.42105263157895,9.157894736842104,1.6842105263157894,1.1578947368421053,5.421052631578948,4.526315789473684,15.473684210526317,11.263157894736842,1,1,6.5600000000000005,0.5586592178770949,9.06,0,9.4,4.4,5,29.5,1,0,0,0,0,True,15
E0,2017-02-04,Crystal Palace,Sunderland,0,4,A,0,4,A,,A Marriner,21,10,9,7,,,6,1,8,8,,,3,3,0,0,2016-17,1.7,3.9,5.5,1.67,3.8,5.25,,,,1.75,3.6,4.8,1.7,3.7,5.5,,,,1.67,3.8,5.5,,,,1.7,3.8,5.75,,,,48.0,1.75,1.69,4.0,3.82,5.75,5.37,46.0,2.05,1.97,1.95,1.83,27.0,-1.0,2.32,2.21,1.75,1.69,1.73,3.91,5.37,1.7,3.82,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97,6,2,3,8,-5,21,43,14,8,2,4,11,-7,15,47,15,1.263157894736842,1.3157894736842106,5.368421052631579,5.421052631578948,11.789473684210526,11.894736842105264,1.8421052631578947,0.6842105263157895,8.0,3.8947368421052633,20.473684210526315,9.105263157894736,1,1,3.8,0.5076142131979695,6.3,0,11.0,3.8,5,18.0,0,0,0,0,0,True,7
E0,2013-03-10,Liverpool,Tottenham,3,2,H,1,1,D,,M Oliver,10,15,4,9,,,1,4,9,8,,,1,1,0,0,2012-13,1.95,3.8,4.0,1.85,3.8,3.8,1.85,3.8,3.8,2.0,3.3,3.6,1.9,3.6,3.75,,,,1.95,3.3,4.0,1.91,3.8,3.8,1.95,3.9,3.9,1.91,3.6,3.9,35.0,2.0,1.88,4.05,3.67,4.24,3.94,35.0,1.7,1.64,2.34,2.22,21.0,-0.75,2.1,2.05,1.87,1.83,1.93,3.86,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64,5,1,13,6,7,42,95,56,7,2,9,5,4,50,85,50,1.736842105263158,0.8421052631578947,8.473684210526315,3.473684210526316,20.68421052631579,8.421052631578947,1.4736842105263157,1.947368421052632,4.0,6.315789473684211,9.210526315789474,14.263157894736842,1,1,2.05,0.6097560975609756,4.55,0,11.6,2.4,5,46.0,0,0,0,0,0,True,5
E0,2013-12-28,Norwich,Man United,0,1,A,0,0,D,,P Dowd,15,7,4,3,,,8,3,11,10,,,4,3,0,0,2013-14,6.5,4.2,1.57,6.0,4.0,1.53,,,,5.6,3.9,1.55,5.5,4.0,1.6,,,,6.5,3.75,1.57,6.0,4.0,1.57,6.5,4.2,1.57,,,,39.0,6.6,6.12,4.28,3.97,1.6,1.57,38.0,1.83,1.77,2.11,2.02,19.0,1.0,1.9,1.85,2.08,2.01,6.51,4.28,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77,5,1,5,8,-3,23,64,19,3,1,9,5,4,28,74,27,0.8947368421052632,0.9473684210526316,6.368421052631579,4.789473684210527,13.947368421052632,12.578947368421051,1.1578947368421053,1.8421052631578947,5.526315789473684,5.105263157894737,14.052631578947368,11.789473684210526,0,1,-4.93,0.5649717514124294,6.43,0,10.0,2.4,5,25.5,0,0,0,0,0,True,11
E0,2010-11-06,Blackpool,Everton,2,2,D,1,1,D,,A Marriner,11,20,8,14,,,3,7,14,12,,,2,1,0,0,2010-11,4.5,3.6,1.8,4.5,3.5,1.75,4.25,3.5,1.8,4.0,3.4,1.8,4.5,3.5,1.8,4.2,3.5,1.75,4.5,3.4,1.83,5.0,3.4,1.83,5.0,3.6,1.83,4.33,3.4,1.83,34.0,5.0,4.52,3.75,3.51,1.83,1.8,33.0,1.83,1.78,2.11,2.0,18.0,0.0,3.5,3.21,1.34,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.78,6,2,7,9,-2,31,73,34,8,2,6,1,5,28,60,32,1.5789473684210529,1.947368421052632,4.947368421052632,6.473684210526316,13.31578947368421,13.68421052631579,1.1578947368421053,1.0526315789473684,5.473684210526316,5.578947368421052,13.0,11.526315789473683,0,1,-2.7,0.5617977528089888,4.2,0,,,0,29.5,0,0,0,0,0,True,10
E0,2011-01-05,Blackburn,Liverpool,3,1,H,2,0,H,,A Marriner,10,13,4,9,,,0,7,14,13,,,1,1,0,0,2010-11,3.4,3.25,2.2,3.25,3.25,2.15,3.4,3.25,2.1,3.0,3.2,2.2,2.75,3.25,2.2,3.2,3.2,2.1,3.4,3.3,2.15,3.2,3.25,2.25,3.75,3.3,2.15,3.1,3.25,2.25,36.0,3.84,3.39,3.42,3.28,2.25,2.15,34.0,2.14,2.04,1.81,1.75,19.0,0.0,2.59,2.4,1.62,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04,7,2,5,9,-4,31,58,31,12,4,7,7,0,26,65,34,1.1578947368421053,0.8421052631578947,4.578947368421052,5.894736842105263,12.31578947368421,12.36842105263158,1.5789473684210529,1.1578947368421053,4.2631578947368425,4.631578947368421,12.157894736842104,11.526315789473683,0,0,-1.1999999999999995,0.4901960784313725,1.1999999999999995,0,11.4,2.8,5,28.5,0,0,0,0,0,True,7
E0,2010-04-11,Man City,Birmingham,5,1,H,3,1,H,,P Dowd,17,5,8,3,,,8,4,12,9,,,0,3,0,0,2009-10,1.4,4.5,8.5,1.5,4.33,6.5,1.42,4.2,7.5,1.4,4.3,7.5,1.4,4.5,8.0,1.4,4.0,7.5,1.36,4.5,9.0,1.4,4.33,8.5,1.44,4.33,8.0,1.4,4.5,8.0,32.0,1.44,1.41,4.75,4.33,8.9,8.09,30.0,1.85,1.74,2.1,2.02,13.0,0.0,1.12,1.1,6.5,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,4,1,12,5,7,26,69,45,9,2,6,9,-3,29,51,29,2.1578947368421053,1.0526315789473684,7.684210526315789,4.894736842105263,12.789473684210526,9.578947368421051,1.7894736842105263,1.0,6.789473684210527,4.526315789473684,15.894736842105264,9.263157894736842,1,1,7.1,0.5747126436781609,9.6,0,11.4,2.6,5,27.5,1,0,0,0,0,True,12
E0,2017-05-06,Bournemouth,Stoke,2,2,D,0,1,A,,P Tierney,12,14,2,3,,,0,7,10,15,,,2,0,0,0,2016-17,2.25,3.6,3.3,2.2,3.4,3.3,,,,2.1,3.4,3.5,2.2,3.6,3.3,,,,2.25,3.2,3.3,,,,2.25,3.6,3.3,,,,43.0,2.25,2.2,3.6,3.47,3.5,3.32,41.0,1.79,1.73,2.2,2.11,20.0,-0.25,1.94,1.91,2.01,1.97,2.24,3.5,3.47,2.36,3.47,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73,7,2,8,9,-1,16,59,21,10,3,4,6,-2,22,66,17,1.8421052631578947,1.5263157894736843,5.157894736842105,4.7368421052631575,13.31578947368421,12.263157894736842,1.6842105263157894,0.8947368421052632,6.947368421052632,4.473684210526316,15.157894736842104,10.36842105263158,1,1,1.0499999999999998,0.5780346820809249,3.55,0,9.333333333333334,2.6666666666666665,3,19.0,0,0,0,0,0,True,7
E0,2012-12-26,Man United,Newcastle,4,3,H,1,2,A,,M Dean,16,16,10,11,,,2,2,12,16,,,3,3,0,0,2012-13,1.22,6.5,13.0,1.22,6.5,11.0,1.22,6.5,11.0,1.25,5.6,10.0,1.25,6.0,11.0,,,,1.25,5.5,13.0,1.25,6.25,13.0,1.25,6.5,13.0,1.25,6.0,10.0,41.0,1.27,1.24,6.8,6.13,14.0,11.58,30.0,1.47,1.41,3.0,2.77,25.0,-1.75,1.92,1.87,2.05,1.99,1.26,6.8,13.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41,7,2,12,7,5,23,75,43,12,4,7,7,0,32,78,43,2.3684210526315788,1.0,6.0,4.842105263157895,14.736842105263158,10.157894736842104,1.947368421052632,1.105263157894737,6.421052631578948,3.421052631578948,13.63157894736842,10.421052631578949,1,1,11.78,0.7092198581560284,14.28,0,11.4,2.2,5,27.5,0,0,0,0,0,True,4
E0,2015-01-17,Newcastle,Southampton,1,2,A,1,1,D,,R Madley,16,5,3,3,,,9,0,9,8,,,0,2,0,0,2014-15,3.3,3.3,2.38,2.9,3.25,2.4,,,,3.2,3.2,2.2,3.2,3.4,2.3,,,,3.1,3.1,2.4,,,,3.3,3.3,2.4,,,,48.0,3.4,3.17,3.45,3.26,2.45,2.34,46.0,2.24,2.1,1.81,1.72,27.0,0.25,1.88,1.84,2.08,2.02,3.32,3.36,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,10,3,7,11,-4,29,57,26,7,2,10,2,8,19,55,17,1.368421052631579,1.4210526315789471,6.842105263157895,4.0,14.105263157894736,10.894736842105264,1.0526315789473684,0.8947368421052632,4.684210526315789,4.789473684210527,11.157894736842104,11.473684210526317,0,0,-0.92,0.4761904761904761,0.92,0,10.6,3.6,5,24.0,0,0,0,0,0,True,9
E0,2011-01-01,Birmingham,Arsenal,0,3,A,0,1,A,,P Walton,2,18,1,11,,,4,5,7,9,,,3,1,0,0,2010-11,5.5,3.6,1.67,5.25,3.5,1.65,5.25,3.6,1.65,4.4,3.5,1.7,5.5,3.5,1.67,5.0,3.6,1.6,5.0,3.75,1.67,5.5,3.6,1.7,5.5,4.0,1.7,5.0,3.6,1.67,33.0,5.75,5.37,4.07,3.73,1.7,1.65,33.0,1.98,1.91,1.96,1.86,19.0,0.75,2.11,2.05,1.95,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91,9,2,4,4,0,20,32,12,10,3,11,7,4,23,68,42,1.0,1.1578947368421053,4.684210526315789,6.578947368421052,9.578947368421051,13.63157894736842,1.4736842105263157,2.0526315789473686,5.789473684210527,6.0,10.68421052631579,14.578947368421051,0,1,-3.83,0.5235602094240838,5.33,0,10.8,3.0,5,21.5,0,0,0,0,0,True,9
E0,2010-12-05,Sunderland,West Ham,1,0,H,1,0,H,,M Atkinson,17,8,12,2,,,9,3,6,8,,,1,3,0,0,2010-11,1.83,3.5,4.5,1.85,3.45,4.0,1.85,3.5,4.0,1.9,3.3,3.7,1.91,3.4,4.0,1.85,3.25,4.0,1.83,3.5,4.33,1.87,3.5,4.5,1.83,3.3,4.4,1.91,3.3,4.0,37.0,1.91,1.84,3.69,3.49,4.72,4.32,36.0,2.11,2.02,1.84,1.77,21.0,0.0,1.38,1.34,3.4,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.02,8,2,10,6,4,21,69,37,9,2,7,8,-1,27,62,27,1.3157894736842106,1.4210526315789471,5.0,4.789473684210527,12.578947368421051,11.210526315789474,2.0526315789473686,1.0,7.842105263157895,4.631578947368421,15.894736842105264,11.105263157894736,1,0,2.67,0.495049504950495,3.67,0,12.2,2.2,5,24.0,1,0,0,0,0,True,12
E0,2013-09-21,Liverpool,Southampton,0,1,A,0,0,D,,N Swarbrick,10,12,5,7,,,6,6,6,9,,,0,1,0,0,2013-14,1.6,4.0,6.5,1.57,4.0,5.75,,,,1.55,3.9,5.6,1.53,4.0,6.5,,,,1.62,3.6,6.0,1.57,4.0,6.0,1.62,4.1,6.0,,,,36.0,1.62,1.58,4.15,3.82,7.0,6.18,34.0,1.9,1.81,2.08,1.99,21.0,-1.0,2.15,2.06,1.91,1.81,1.61,4.13,6.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81,10,3,6,2,4,37,80,42,6,1,3,3,0,31,61,22,2.789473684210526,0.9473684210526316,6.2105263157894735,4.842105263157895,19.526315789473685,11.473684210526317,1.2105263157894737,1.1578947368421053,5.2105263157894735,5.0,11.052631578947368,12.210526315789474,1,1,4.9,0.5524861878453039,7.4,0,10.6,2.0,5,34.0,1,0,0,0,0,True,12
E0,2009-08-19,Hull,Tottenham,1,5,A,1,3,A,,C Foy,9,18,7,12,,,6,5,23,13,,,3,2,0,0,2009-10,3.75,3.5,2.0,3.65,3.3,1.9,3.75,3.33,1.95,3.6,3.3,2.0,4.0,3.2,2.0,3.4,3.25,2.0,4.0,3.2,2.0,3.75,3.4,2.0,3.4,3.25,2.0,3.75,3.25,2.0,37.0,4.24,3.8,3.6,3.35,2.0,1.96,31.0,2.04,1.94,1.89,1.81,22.0,0.0,3.0,2.68,1.45,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94,7,2,3,7,-4,31,62,33,13,4,6,5,1,26,56,30,1.1578947368421053,1.5263157894736843,4.947368421052632,5.947368421052632,10.473684210526317,13.894736842105264,1.5263157894736843,1.4210526315789471,5.473684210526316,5.2631578947368425,13.68421052631579,12.947368421052632,0,1,-1.75,0.5154639175257733,3.25,0,18.0,2.0,2,28.5,0,0,0,0,0,True,11
E0,2012-11-24,Aston Villa,Arsenal,0,0,D,0,0,D,,L Mason,10,13,8,6,,,7,6,6,9,,,1,0,0,0,2012-13,4.75,3.75,1.73,5.0,3.8,1.65,5.0,3.8,1.65,4.7,3.6,1.7,5.0,3.5,1.73,,,,5.0,3.4,1.75,4.33,3.8,1.73,4.8,4.0,1.75,4.5,3.75,1.73,39.0,5.41,4.86,4.09,3.75,1.75,1.71,37.0,1.71,1.63,2.34,2.24,26.0,0.75,2.04,1.97,1.93,1.89,5.06,4.11,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63,7,2,4,10,-6,23,45,30,13,4,10,8,2,30,69,40,1.2105263157894737,1.4736842105263157,5.842105263157895,6.105263157894737,11.421052631578949,12.68421052631579,0.7368421052631579,1.3157894736842106,5.0,5.894736842105263,10.789473684210526,12.68421052631579,0,1,-3.02,0.6134969325153374,4.52,0,16.4,3.0,5,26.5,1,0,0,0,0,True,13
E0,2015-08-09,Stoke,Liverpool,0,1,A,0,0,D,,A Taylor,7,8,1,3,,,3,5,9,16,,,2,4,0,0,2015-16,3.4,3.4,2.3,3.2,3.4,2.3,,,,2.9,3.3,2.3,3.4,3.3,2.3,,,,3.3,3.1,2.3,,,,3.4,3.4,2.3,,,,45.0,3.51,3.33,3.51,3.33,2.35,2.24,43.0,2.15,2.06,1.82,1.75,26.0,0.25,2.0,1.95,1.96,1.91,3.48,3.46,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06,11,3,10,4,6,26,75,32,10,3,5,12,-7,33,83,28,1.1578947368421053,1.263157894736842,4.631578947368421,5.315789473684211,11.526315789473683,12.052631578947368,1.4736842105263157,1.5789473684210529,4.631578947368421,6.473684210526316,11.736842105263158,13.68421052631579,0,0,-1.1,0.4854368932038835,1.1,0,13.4,4.2,5,29.5,0,0,0,0,0,True,8
E0,2013-08-18,Crystal Palace,Tottenham,0,1,A,0,0,D,,M Clattenburg,5,17,3,2,,,3,7,6,9,,,1,0,0,0,2013-14,4.75,3.75,1.83,4.75,3.7,1.72,,,,4.2,3.5,1.8,4.5,3.5,1.8,,,,4.75,3.6,1.75,4.8,3.8,1.73,4.5,3.75,1.85,,,,33.0,5.2,4.66,3.95,3.61,1.85,1.77,31.0,1.89,1.81,2.12,1.99,,,,,,,5.16,3.69,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81,9,2,5,5,0,25,40,21,8,2,8,5,3,38,80,51,0.9473684210526316,1.2105263157894737,5.052631578947368,5.631578947368421,11.31578947368421,13.63157894736842,1.4736842105263157,1.3157894736842106,5.368421052631579,5.789473684210527,12.105263157894736,15.105263157894736,0,1,-2.92,0.5524861878453039,4.42,0,10.0,2.5,2,31.5,0,0,0,0,0,True,10
E0,2015-08-22,Man United,Newcastle,0,0,D,0,0,D,,C Pawson,20,7,8,0,,,11,5,15,11,,,2,2,0,0,2015-16,1.36,5.25,10.0,1.36,5.0,9.25,,,,1.35,4.8,7.6,1.36,5.0,9.5,,,,1.36,5.0,8.0,,,,1.36,5.0,10.5,,,,39.0,1.4,1.36,5.25,4.91,10.5,8.9,37.0,1.81,1.74,2.15,2.06,26.0,-1.25,1.91,1.87,2.04,1.99,1.39,5.15,9.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,5,1,5,2,3,18,50,12,11,3,6,7,-1,31,67,23,1.4210526315789471,0.4736842105263157,6.157894736842105,3.1578947368421053,13.052631578947368,8.31578947368421,2.1578947368421053,0.631578947368421,6.842105263157895,4.2631578947368425,15.68421052631579,8.947368421052632,1,1,8.64,0.5747126436781609,11.14,0,7.0,3.4,5,24.5,1,0,0,1,0,True,16
E0,2014-03-22,Man City,Fulham,5,0,H,1,0,H,,J Moss,22,6,12,0,,,13,2,8,15,,,0,3,0,1,2013-14,1.17,9.0,17.0,1.16,8.0,13.0,,,,1.15,7.0,15.0,1.16,8.0,15.0,,,,1.17,6.5,17.0,1.14,8.0,15.0,1.17,8.5,19.0,,,,50.0,1.17,1.15,11.0,8.28,20.63,15.77,35.0,1.36,1.31,3.6,3.31,25.0,-2.0,1.75,1.7,2.28,2.2,1.15,9.47,20.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31,4,1,8,2,6,43,91,25,7,2,6,10,-4,29,50,18,3.3157894736842106,0.6842105263157895,8.157894736842104,4.2631578947368425,19.84210526315789,8.736842105263158,2.473684210526316,0.8421052631578947,7.421052631578948,3.631578947368421,20.36842105263158,8.68421052631579,1,1,15.83,0.7633587786259541,18.33,0,8.4,3.6,5,36.0,1,0,0,1,0,True,15
E0,2014-10-18,Southampton,Sunderland,8,0,H,3,0,H,,A Marriner,20,12,11,1,,,5,6,11,8,,,1,3,0,0,2014-15,1.57,4.0,7.0,1.62,3.75,5.25,,,,1.65,3.6,5.1,1.61,3.8,6.0,,,,1.62,3.4,6.5,,,,1.62,4.0,6.5,,,,46.0,1.65,1.57,4.15,3.88,7.2,6.56,45.0,2.1,1.97,1.89,1.82,28.0,-1.0,2.02,1.96,1.96,1.9,1.59,4.12,6.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97,9,3,10,3,7,29,65,31,9,2,5,4,1,29,59,19,1.947368421052632,0.6842105263157895,6.2105263157894735,3.842105263157895,15.157894736842104,9.052631578947368,1.368421052631579,0.7894736842105263,7.421052631578948,3.842105263157895,19.0,10.052631578947368,1,1,5.43,0.5076142131979695,7.93,0,10.2,2.0,5,29.0,0,0,0,1,0,True,11
E0,2013-10-05,Sunderland,Man United,1,2,A,1,0,H,,C Foy,6,13,2,6,,,4,4,15,13,,,2,4,0,0,2013-14,6.0,4.0,1.65,5.5,4.0,1.57,,,,5.6,3.9,1.55,5.5,4.0,1.6,,,,5.5,3.5,1.67,6.0,4.0,1.57,6.0,4.1,1.62,,,,36.0,6.2,5.58,4.1,3.8,1.68,1.63,34.0,1.96,1.87,2.0,1.93,21.0,1.0,1.79,1.73,2.22,2.15,5.85,4.04,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87,7,2,4,13,-9,30,65,12,10,3,4,7,-3,30,70,23,1.105263157894737,1.4210526315789471,5.631578947368421,5.052631578947368,15.263157894736842,14.789473684210526,1.1578947368421053,1.8421052631578947,5.526315789473684,5.105263157894737,14.052631578947368,11.789473684210526,0,1,-4.35,0.53475935828877,5.85,0,10.6,1.8,5,30.0,0,0,0,0,0,True,8
